restaurant_type,district,city,restaurant_name,address,score,avg_price,review_num,taste_rating,environment_rating,service_rating
面包甜点,罗湖区,深圳,红豆坊生日蛋糕(东晓店),东晓路1029号东晓市场北楼c08铺,3.75,18,48,3.86,3.84,3.86
面包甜点,宝安区,深圳,BAMBI斑比蛋糕&花艺,福永桥和路37号,3.76,,14,3.88,3.88,3.83
面包甜点,宝安区,深圳,维记甜品,流塘新村二巷五号,3.88,20,115,3.88,3.87,3.95
面包甜点,宝安区,深圳,御蝶坊生日蛋糕(上合店),35区上川路177号,4.05,56,172,3.98,4,3.93
咖啡厅,罗湖区,深圳,星巴克(电子科技大厦店),深南中路和华发路交汇处中电广场大厦第一层的DF1-N001单元,3.9,39,45,3.92,3.89,3.87
咖啡厅,罗湖区,深圳,luckin coffee瑞幸咖啡(深圳东方广场店),建设路1072号东方广场一层101-11号,3.87,19,35,3.87,3.88,3.87
咖啡厅,罗湖区,深圳,漫其诺咖啡厅棋牌娱乐,中兴路88号一11（东方颐园一搂）中兴路和乐园路交叉口边,3.48,23,66,3.51,3.59,3.49
咖啡厅,罗湖区,深圳,McCafe(莲塘店),莲塘聚宝路聚宝综合楼1楼,3.52,25,5,3.47,3.56,3.54
咖啡厅,龙岗区,深圳,星巴克(龙岗广百店),中心城建设路28号宝能广场1楼1-01号铺,4.02,40,116,4.08,4.11,3.93
咖啡厅,龙岗区,深圳,二不咖啡,龙城街道回龙埔长江花园商铺A129,3.87,28,22,3.94,3.8,4.03
咖啡厅,龙岗区,深圳,luckin coffee瑞幸咖啡(广弘中心店),富安大道路广弘中心B栋一层105号,3.94,,9,3.92,3.92,3.92
咖啡厅,龙岗区,深圳,西西弗矢量咖啡(深圳星河world店),雅宝路1号星河WORLDCOCOPark二层L2S-030A号,4.15,35,102,3.92,4.17,4.11
面包甜点,罗湖区,深圳,源记港式面包店,向西路48号,3.7,15,61,3.79,3.72,3.66
面包甜点,罗湖区,深圳,可颂坊(天虹东门店),新园路17号天虹1层,3.77,20,258,3.99,4.03,3.91
面包甜点,罗湖区,深圳,85°C(深圳万象店),书城路3号,3.91,22,468,3.96,3.79,3.69
面包甜点,罗湖区,深圳,S·yellow 下午茶·主题换装,建设路东方广场十六楼1607号,4.31,127,58,4.28,4.31,4.31
咖啡厅,罗湖区,深圳,星巴克(文锦中路店),文锦中路2号昇逸酒店入口,4.22,62,122,4.15,4.25,4
咖啡厅,罗湖区,深圳,LAMBLIN Cafe&Gastro Bar,深南东路5002号地王商业中心信兴广场G层101/102,4.25,72,324,4.13,4.52,4.39
咖啡厅,罗湖区,深圳,ETREE COFFEE(中设店),清水河街道布吉路1028中设广场B座6楼西北侧B区,3.67,27,31,3.71,3.76,3.68
咖啡厅,罗湖区,深圳,luckin coffee瑞幸咖啡(东门百货大厦店),深南东路3020号东门百货大厦东大门广场三层L320号商铺,4.05,25,125,3.99,3.96,4.08
咖啡厅,龙岗区,深圳,Essence coffee物格咖啡,稼先路华为科研中心,3.93,,4,3.93,3.93,3.93
咖啡厅,龙岗区,深圳,星巴克(金基吉祥广场店),龙城街道吉祥路与清林路交界处金基吉祥广场商场一楼的L1C-01、L1C-29及L1S-28商铺,4.19,37,61,4.21,4.27,4.17
咖啡厅,龙岗区,深圳,右见咖啡(坪山店),中兴路59号1楼,3.74,,13,3.69,3.84,3.7
咖啡厅,龙岗区,深圳,木马咖啡,布吉大芬油画村老围东十巷1号103号,3.76,31,19,3.67,3.73,3.73
面包甜点,罗湖区,深圳,UCOCO 椰子布丁(金光华店),人民南路2028号金光华广场B2层041店铺,4.25,29,56,4.4,4.02,4.31
面包甜点,罗湖区,深圳,85度C(深圳佳兆业中心店),南园路佳兆中心物业第一层105号单元,4.12,24,195,4.12,4.18,4.15
面包甜点,罗湖区,深圳,花房烘焙,国威路鹏兴综合楼首层,3.74,20,21,3.71,3.69,3.64
咖啡厅,罗湖区,深圳,nice奈司(瑞思国际店),黄贝街道黄贝岭沿河北路1002瑞思国际一楼110铺,3.61,27,26,3.64,3.7,3.66
咖啡厅,龙岗区,深圳,星巴克(稼先路店),稼先路与马蹄山三巷交汇处华创云轩一层1S21单元,3.66,,4,3.66,3.68,3.68
面包甜点,罗湖区,深圳,元朗荣华(东门店),新园路1号中海商城首层,3.95,31,205,4.03,3.91,3.88
北京菜,龙岗区,深圳,盛记果木啤酒烤鸭,坂田和磡村千家生鲜蔬菜超市一楼,,,,,,
北京菜,龙岗区,深圳,成都一绝手撕鸭,龙岗街道南约社区联合工业区,,,,,,
北京菜,龙岗区,深圳,京诚福北京烤鸭(南湾店),深圳市龙岗区南湾街道丹竹头社区新洲西二巷7号102,,,,,,
北京菜,龙岗区,深圳,港式脆皮烤鹅烤鸭,吉华路718号附近,,,,,,
北京菜,龙岗区,深圳,老北京烤鸭,五联瓦窑坑齐心路109号,,,,,,
北京菜,龙岗区,深圳,京福鑫北京烤鸭(爱联店),龙城街道新联社区蒲排新区9号102,,,,,,
北京菜,龙岗区,深圳,环保吊烧鸡VS三吃烤鸭,同庆路与同心路交叉口北100米,,,,,,
北京菜,龙岗区,深圳,卖旺烤鸭,上雪路与益团路交叉口东南50米,,,,,,
北京菜,龙岗区,深圳,永兴楼,长景路点购大厦旁,,,,,,
北京菜,龙岗区,深圳,烤鸭村锅,华南城交易中心1座1楼,,,,,,
北京菜,龙岗区,深圳,御品烤鸭,顺华街六联肉菜市场旁,,,,,,
北京菜,宝安区,深圳,成记烧鸭店,泰安路家家乐旁,,,,,,
北京菜,宝安区,深圳,京诚记北京烤鸭,新桥街道万丰社区晨光路33号D4,,,,,,
北京菜,宝安区,深圳,雅轩园北京烤鸭,石岩街道罗租社区罗租上新村六巷12号103,,,,,,
北京菜,宝安区,深圳,北京烤鸭店,石岩上排新村西九巷5号101,,,3.48,3.48,3.48,3.48
其他美食,龙岗区,深圳,时尚show box音乐餐吧,龙岗大道荣德雨馨公寓一栋108号商铺,3.58,,11,3.8,3.83,3.93
其他美食,龙岗区,深圳,尚景酒店中餐厅,龙城大道93号尚景酒店1层,3.68,187,82,3.65,3.78,3.73
其他美食,龙岗区,深圳,宁记客家菜馆,西环路前排村路口1至2楼,3.59,,6,3.57,3.45,3.55
其他美食,龙岗区,深圳,翠竹园(华南城分店),平湖街道华南大道一号华南国际印刷纸品包装物流区P02栋115号,3.53,,4,3.48,3.57,3.56
其他美食,龙岗区,深圳,肥佬烧鹅(荷坳分店),园山街道桂坪路62号101号,3.63,,10,3.61,3.61,3.63
其他美食,龙岗区,深圳,红灶头柴火鸡,坂兴路与五和大道交叉口东100米,3.57,71,9,3.61,3.48,3.54
其他美食,龙岗区,深圳,安徽曹操小吃,横岗华侨新村103号一楼,3.42,57,41,3.51,3.49,3.42
其他美食,龙岗区,深圳,兴源鱼生,南联社区麻岭二路133-3-4,3.49,,2,3.49,3.49,3.49
其他美食,龙岗区,深圳,土灶柴火鸡,龙新社区同富路12号,3.66,60,2,3.75,3.66,3.54
家常菜,龙岗区,深圳,农家小炒,五联路翠联百货南30米,,,,,,
家常菜,龙岗区,深圳,厨邦家常食馆,吉祥二路52号附近,,,,,,
家常菜,龙岗区,深圳,兄弟家常菜,辅岐路210号,,,,,,
家常菜,龙岗区,深圳,古记农家小炒,杨马二街与长发东路交叉口南行150米,,3,3.48,3.48,3.48,3.48
家常菜,龙岗区,深圳,聚福缘饭馆,大鹏街道上新屋东区4号,,,3.48,3.48,3.48,3.48
家常菜,龙岗区,深圳,赣湘小炒,路北大道好味道餐厅斜对面,,,3.48,3.48,3.48,3.48
家常菜,龙岗区,深圳,川味家常小炒,较场尾路西四巷18号,,,3.48,3.48,3.48,3.48
家常菜,龙岗区,深圳,彬记家常菜,坪山街道华美小区八巷12号102-2号商铺,,,3.48,3.48,3.48,3.48
家常菜,龙岗区,深圳,普宁荣记家常菜,茂盛路大唐街四巷四号一楼,,,3.48,3.48,3.48,3.48
家常菜,龙岗区,深圳,隆江永盛特色小炒,南岭荔枝花园B5栋,,,3.48,3.48,3.48,3.48
茶餐厅,南山区,深圳,鸿哥東海美食(南园分店),南山区南园村,3.49,,,3.45,3.44,3.47
茶餐厅,南山区,深圳,食一點茶餐厅(蛇口店),蛇口街道南水社区南水村160号106,3.69,,,3.69,3.69,3.75
茶餐厅,南山区,深圳,新发茶餐厅,沙河西路4011-1号,3.56,,,3.56,3.56,3.56
茶餐厅,南山区,深圳,新发茶餐厅,荔园路21号,3.53,,,3.55,3.53,3.54
茶餐厅,龙岗区,深圳,新源茶餐厅,百门前工业区新百隆广场一楼维也纳酒店旁边,3.41,32,16,3.45,3.44,3.42
川菜,福田区,深圳,愿者上钩(下沙店),福田区下沙5坊90号,3.81,73,300,3.85,3.87,3.75
茶餐厅,龙岗区,深圳,裕雄牛肉茶餐厅,南湾街道樟树布新村二巷九号,3.63,,9,3.68,3.59,3.71
茶餐厅,龙岗区,深圳,1港茶餐厅,坪地街道西湖塘新村崇德南路15号,3.73,,4,3.7,3.62,3.62
茶餐厅,龙岗区,深圳,嘉德港式茶餐厅,深圳南澳街道同富路14号-1,3.99,41,72,3.96,3.95,3.96
川菜,福田区,深圳,蓉城记忆川菜酒楼,新洲一街101号,4.27,58,609,4.21,4.49,4.48
川菜,福田区,深圳,语渔•酸菜鱼(园岭店),松园路68号鸿翔花园一楼家乐福美食广场,4.22,28,40,4.16,4.03,4.19
川菜,福田区,深圳,胡桃里音乐酒馆(香蜜湖1979店),侨香东路1011号1979文化新天地A区3栋1层,4.31,110,831,4.21,4.78,4.11
川菜,福田区,深圳,佳友重庆乌江活鱼店(燕南店),燕南路403栋8-9号,3.99,87,508,3.92,3.3,3.42
川菜,福田区,深圳,久九川菜(皇岗店),皇岗上围一村108B号,4.16,82,206,4.07,4.08,4.01
茶餐厅,龙岗区,深圳,帝豪港式茶餐厅,乐民路5号,3.65,38,31,3.65,3.66,3.61
茶餐厅,龙岗区,深圳,姚林阁茶餐厅,岭南路2-12号,3.51,52,20,3.54,3.59,3.55
茶餐厅,龙岗区,深圳,大鹏云吞面,鹏飞路278号,3.71,20,65,3.68,3.7,3.7
茶餐厅,龙岗区,深圳,港惠茶餐厅(坪地店),湖田路70-7号,3.49,,9,3.48,3.51,3.55
茶餐厅,龙岗区,深圳,肥仔烧鹅(盛龙路店),盛龙路49号,3.37,31,31,3.37,3.32,3.38
川菜,福田区,深圳,楚楚小财鱼·精品湖北菜(岁宝益田店),福强路益田村益田大厦岁宝2楼,4.07,65,207,4.15,4.21,3.94
川菜,福田区,深圳,愿者上钩(福田村店),福田街道福田社区大门坊29号福星路68号101铺,3.78,71,55,3.83,3.7,3.75
川菜,福田区,深圳,鱼你在一起(马成时代广场分店),石厦北二街89号马成时代广场101,3.7,30,22,3.83,3.72,3.64
川菜,福田区,深圳,陈记麻辣香锅(华强北店),华强北街道燕南路90号器材大厦1栋1层104B铺,3.69,24,28,3.8,3.8,3.85
川菜,福田区,深圳,秘觉(新闻路店),莲花街道紫荆社区商报东路英龙商务大厦103,3.97,54,42,4,3.97,4
茶餐厅,龙岗区,深圳,老港湾茶餐厅,里浦街荣丰大厦1号,3.56,,1,3.56,3.56,3.56
茶餐厅,龙岗区,深圳,名轩港式茶餐厅,平湖凤凰社区谊昌路65.67号1楼第一间,3.48,,11,3.5,3.5,3.48
茶餐厅,龙岗区,深圳,日好茶餐厅,土洋社区洋南二路15号,3.45,40,7,3.47,3.47,3.52
川菜,福田区,深圳,鱼你Yo!SoLo·酸菜鱼(中心城店),福华一路怡景中心城B1层家乐福,3.62,34,24,3.7,3.64,3.65
川菜,福田区,深圳,安小馆(百花店),百花四路长城综合楼首层,4.11,68,598,4.26,4.39,4.15
川菜,福田区,深圳,眉山川菜,深南大道乐福购物广场1楼肯德基转角,3.78,65,34,3.81,3.51,3.7
川菜,福田区,深圳,重庆渔码头(福星店),福星路66号,3.92,67,226,3.94,3.79,3.88
川菜,龙岗区,深圳,鱼你在一起(龙珠商城店),龙岗大道102号龙珠商城一楼,3.87,35,38,3.93,3.95,3.94
川菜,龙岗区,深圳,鱼你在一起(长龙mall店),稼先路1998号华创云轩3S48长龙mallL3-6,3.69,,11,3.71,3.77,3.71
川菜,龙岗区,深圳,鱼你在一起(世贸中心店),龙翔大道世贸中心华润万家超市一楼,3.81,35,80,4.02,3.87,3.82
川菜,龙岗区,深圳,愿者上钩(布吉东站长盛店),龙岗区长盛路新乐路64-66号,3.77,75,141,3.92,3.94,3.87
川菜,龙岗区,深圳,火炭热炒川菜(万科店),龙翔街道中心城龙翔大道7188号龙岗万科广场4层,3.67,,9,3.61,3.82,3.59
川菜,龙岗区,深圳,江湖渔道·纸包鱼(南岭店),南岭东路开放街14号,3.82,65,84,3.92,3.92,3.73
川菜,龙岗区,深圳,享遇拾光音乐餐吧,坪山街道六联社区东晟时代花园7号楼裙楼餐饮101之A01号,3.66,96,167,3.74,3.99,3.86
川菜,龙岗区,深圳,鱼来顺纸上烤鱼&牛蛙(健康花城店),星火路宇宏健康花城临街商铺,3.81,74,14,3.87,3.86,3.78
川菜,龙岗区,深圳,雅园川菜,横岗红棉路信义锦绣花园3栋s101-103,3.71,50,44,3.71,3.74,3.78
川菜,龙岗区,深圳,老房子,红岗路1220号,3.69,66,65,3.75,3.73,3.69
川菜,龙岗区,深圳,江湖渔道(大芬店),布吉街道龙岗大道336号一楼101,3.79,76,165,3.78,3.83,3.72
川菜,龙岗区,深圳,鱼你Yo!SoLo·酸菜鱼(坂田百佳华店),吉华路maxcity负一楼,3.73,35,16,3.74,3.69,3.69
川菜,龙岗区,深圳,愿者上钩(龙岗店),龙岗街道瑞合院区,3.42,57,138,3.68,3.87,3.79
川菜,龙岗区,深圳,虾点·川湘水煮(布吉店),布吉街道长龙社区长龙路59号所在楼栋长兴路22号-1,3.83,48,31,3.84,3.84,3.83
川菜,龙岗区,深圳,蛙噻泡椒牛蛙,开放街8号,3.85,54,29,4.1,3.96,3.9
特色菜,宝安区,深圳,文兴中西餐厅,沙井街道沙四村飞扬路11号,,,,,,
特色菜,宝安区,深圳,贝斯音乐餐吧,新安街道文雅社区建安一路北苑楼建安一路625-6,,,,,,
特色菜,宝安区,深圳,味鲜鸡煲,新安街道上川社区31区西巷D栋110-C,,,,,,
特色菜,宝安区,深圳,港隆 ,立新南路215号,,,,,,
特色菜,宝安区,深圳,食尚大坊家,大庙前路1巷三号,,1,3.49,3.49,3.49,3.49
特色菜,宝安区,深圳,中国兰州拉面,福永街道凤塘大道塘尾社区十二区南十六巷6号,,,3.49,3.49,3.49,3.49
特色菜,宝安区,深圳,金港城美食街,金海路4-3号附近,,5,3.6,3.62,3.6,3.6
特色菜,宝安区,深圳,花悦西餐厅,创维科技工业园二期,,,3.6,3.62,3.6,3.6
特色菜,宝安区,深圳,川豫湘,西环路2139号,,,3.6,3.62,3.6,3.6
特色菜,宝安区,深圳,钰之美餐饮,新安街道留仙二路鸿辉工业园1号宿舍楼G层部分,,,3.6,3.62,3.6,3.6
特色菜,宝安区,深圳,湛江烧烤,南洞中路与蒲鱼尾路交叉口西北150米,,,3.6,3.62,3.6,3.6
特色菜,宝安区,深圳,季季红石锅鱼,燕罗街道燕川社区时尚广场后面52栋1号铺区,,,3.6,3.62,3.6,3.6
特色菜,宝安区,深圳,新和五区兰州拉面,远东西路1号(悦盛一路13-17号（昌宏百货对面)）,,,3.6,3.62,3.6,3.6
特色菜,宝安区,深圳,桥头美食-舌尖美味,宝安大道6039号嘉州公寓,,,3.6,3.62,3.6,3.6
特色菜,宝安区,深圳,一米一线,宝华路前海卓越时代广场E栋216号,,9,3.8,3.85,3.85,3.78
粤菜,福田区,深圳,圣丰城酒家(梅林卓悦汇店),梅林街道中康路林卓悦汇购物中心四层L4-24号,4.01,118,867,4.16,4.56,4.05
粤菜,福田区,深圳,万豪中餐厅(金茂深圳JW万豪酒店),深南大道6005号金茂JW万豪酒店2楼,4.55,200,566,4.59,4.89,4.85
粤菜,福田区,深圳,金稻园砂锅粥(景田店),莲花路怡枫园C栋1楼（近景田酒店）,3.99,107,1305,4.41,4.18,3.8
粤菜,福田区,深圳,粤菜王府(平安金融中心店),益田路5033号平安金融中心7层,4.47,388,505,4.5,4.82,4.55
粤菜,福田区,深圳,潮汕家宴,福田南路7号皇御苑5-6栋3楼,4.24,320,120,4.37,4.49,4.17
粤菜,福田区,深圳,淡定鸽(华强北店),振中路6号玮鹏花园567号裙楼,4.64,75,182,4.62,4.7,4.6
粤菜,福田区,深圳,老港茗点,梅村路1号梅林生活中心2层B203-210号,3.84,64,22,3.81,3.83,3.94
粤菜,福田区,深圳,顺意-顺德家乡菜(车公庙店),泰然七路1号Bo space购物中心4楼,3.51,143,94,3.78,4.18,3.89
粤菜,福田区,深圳,兴宁客家菜馆(梅村路店),上梅林梅村路22号,4.26,77,285,4.31,3.61,3.77
粤菜,福田区,深圳,喜会米芝莲砂锅粥(八卦岭店),八卦一路美食街7栋18-3室,4.35,105,1711,4.49,4.33,4.1
粤菜,福田区,深圳,臻品鲜粿·粿条世家(卓悦汇店),中康路梅林卓悦汇购物中心B2,4.05,40,540,4.23,4.04,4.05
粤菜,福田区,深圳,禄兄魷魚粿,水围社区水围村25栋水围二街45号101,4.55,35,85,4.55,4.54,4.74
粤菜,福田区,深圳,自己人家宴·精细潮州菜,侨香路3076号君子广场一楼,4.36,346,163,4.46,4.55,4.31
粤菜,福田区,深圳,客语-客家菜(马成时代店),福保街道石厦北二街89号的马成时代广场肆楼层405A-406A号铺,4.48,79,658,4.51,4.61,4.43
面包甜点,龙岗区,深圳,四季糖水(南联店),龙岗街道植物园路310-314栋三和大厦106-1号商铺,3.94,34,73,3.92,3.77,3.96
面包甜点,龙岗区,深圳,幸福西饼生日蛋糕(横岗店),横岗街道富康路101号101文化创意园B栋一楼8101,4.04,83,262,4.09,4.34,4.07
面包甜点,龙岗区,深圳,曼思诺烘焙(坂田天安云谷店),雪岗北路天安云谷1期1栋A座1楼西侧05-3号,3.66,41,58,3.65,3.81,3.78
面包甜点,龙岗区,深圳,御蝶坊(龙福店),龙福西路家和盛世步行街127号铺,3.77,24,68,3.82,3.81,3.7
面包甜点,龙岗区,深圳,嫲嫲古早味蛋糕,山厦杉坑内环路5号-111,3.72,,9,3.72,3.71,3.72
面包甜点,龙岗区,深圳,现蒸盒马工坊现蒸青团(岁宝龙岗店),龙翔大道6045号岁宝广场龙岗店2层盒马鲜生商铺,3.76,,2,3.76,3.76,3.76
面包甜点,龙岗区,深圳,榴芒一族(甘坑小镇店),甘李路甘坑客家小镇内商业铺8#B栋104商铺,4.01,27,122,4.06,4.13,3.93
面包甜点,龙岗区,深圳,天记传承甜品(布吉店),百鸽路假日名城溢芳园一层S124号商铺,4.52,27,665,4.42,4.52,4.53
面包甜点,龙岗区,深圳,乐麦佳私人订制蛋糕坊(大芬店),龙岗大道大芬桔子坑芬龙六巷子7号,3.93,120,57,3.95,3.9,3.94
面包甜点,龙岗区,深圳,南洋大师傅(龙岗星河店),爱南路666号星河COCOPark商场,4.27,27,137,4.43,4.3,4.06
面包甜点,龙岗区,深圳,西山公园面包厂(布吉店),莲花路61号,4.04,18,67,4.27,4.15,4.28
面包甜点,龙岗区,深圳,御蝶坊(彩生活店),坂雪岗大道江南时代大厦1号楼B1-07-01号,3.75,21,43,3.95,3.83,3.94
面包甜点,龙岗区,深圳,心之和乳酪(天安云谷店),居里夫人大道天安云谷一期3栋B座一层04-1单元,4.44,39,76,4.52,4.34,4.51
面包甜点,龙岗区,深圳,紫来轩(横岗店),横岗松柏路119号,3.76,19,39,3.73,3.84,3.82
面包甜点,龙岗区,深圳,新加坡妈妈烤包(东部星悦天地店),龙岗大道丹竹头东部星悦天地2楼,3.93,19,48,4.07,3.85,3.89
食品保健,宝安区,深圳,晨光牛奶(上寮店),上寮小学后门或上寮金贝幼儿园后门10米上寮二区二号102档,3.55,,1,3.55,3.55,3.55
食品保健,宝安区,深圳,双子星槟榔,立业路65号,3,,,3.55,3.55,3.55
食品保健,宝安区,深圳,闲食觅觅(觅形色城店),沙井镇新桥街道中心路34-1号形色城购物广场2楼,3,,,3.55,3.55,3.55
食品保健,宝安区,深圳,康圣久养生馆,西乡海城新村三区39栋,3,,,3.55,3.55,3.55
食品保健,宝安区,深圳,华源商贸,龙井二路80号,3,,,3.55,3.55,3.55
食品保健,宝安区,深圳,新海食品批发部,宝民二街宝安农资批发市场内,3,,,3.55,3.55,3.55
食品保健,宝安区,深圳,良品铺子,宝安区福永街道,3.66,,6,3.77,3.66,3.66
食品保健,宝安区,深圳,聪记粮油批发行,应人石市场路应人石市场A29档,3.66,,,3.77,3.66,3.66
食品保健,宝安区,深圳,金永利副食店,大夫天路诚信蔬菜批发旁,3.66,,,3.77,3.66,3.66
食品保健,宝安区,深圳,解酒提神抗疲劳方,建安一路七区甲岸村320栋,3.51,,1,3.51,3.51,3.51
食品保健,宝安区,深圳,学生校服专卖外贸童装,宝源南路203-16号,3.52,,1,3.52,3.52,3.52
食品保健,宝安区,深圳,水果.干货.零食,宝石东路万联购物广场南,3.49,,1,3.49,3.49,3.49
食品保健,宝安区,深圳,绝味鸭脖(西乡固戍店),固戍宝安大道4710号,3.57,29,19,3.61,3.57,3.54
食品保健,宝安区,深圳,文记生活超市,新安街道74区布心二村二巷3号1楼,3.57,,,3.61,3.57,3.54
食品保健,宝安区,深圳,九品铺子(石岩星城店),宝安区宝石东路石岩星城4楼,3.64,,2,3.64,3.64,3.64
火锅,宝安区,深圳,大志牛肉火锅(西乡旗舰店),乐群一路安顺路65号,3.97,89,59,4.07,3.93,3.87
火锅,宝安区,深圳,潮汕陳記牛肉店(固戍店),宝安大道洁豪商务酒店一楼,4.01,92,70,4.07,3.92,4.02
火锅,宝安区,深圳,淘米鱼·中山脆肉鲩火锅(石岩店),石岩街道光明路12号维也纳酒店二楼,4.4,76,68,4.39,4.33,4.33
火锅,宝安区,深圳,大牛火锅(航城里店),领航街道航城大道与黄田路交叉口领航城商场二楼L2008铺,3.67,88,95,3.73,3.86,3.62
火锅,宝安区,深圳,谭鸭血老火锅(鹤洲店),宝安区洲石路鹤州润科华府1-082号,3.89,108,54,4.08,4.24,3.98
火锅,宝安区,深圳,河里捞海鲜肥牛自助火锅+韩式烤肉,固戍一路123号,3.45,,13,3.51,3.5,3.47
火锅,宝安区,深圳,汤鲜生自助回转火锅百汇(沙井京基百纳店),沙井街道沙井路180号京基百纳五楼红厅,3.82,57,54,3.85,3.98,3.78
火锅,宝安区,深圳,华神龙火锅(宝安店),8区新圳东路27-28号,4.52,108,1113,4.47,4.43,4.73
火锅,宝安区,深圳,六婆串串香火锅(坪洲店),海城路新海城美食街F82-85号(KTV楼下)（近坪洲地铁B出口，海城美食街，百老汇KTV楼下）,4.31,73,399,4.25,3.98,4.27
火锅,宝安区,深圳,谭鸭血老火锅(石岩店),石岩街道石龙社区惠科未来城103号,3.84,109,90,4.04,4.46,4.17
火锅,宝安区,深圳,椰林印象主题音乐椰子鸡(星光广场店),新安街道裕安一路融景园1栋商城卓业星光广场1楼1004号,3.89,84,284,3.87,4.42,4.09
火锅,宝安区,深圳,美味羊自助韩式烤肉火锅,石岩镇宝石南路宏发大世界建设银行4楼,3.56,65,216,3.57,3.67,3.61
火锅,宝安区,深圳,普宁汉遂牛肉店(西乡店),西乡宝源新村B区14号1-2楼,4.43,76,377,4.59,3.95,4.06
火锅,宝安区,深圳,渝湘捞自助火锅+韩式烤肉(沙井店),上南大街102号,3.8,,8,3.8,3.8,3.8
火锅,宝安区,深圳,牛家庄汕头牛肉店(沙井店),沙井街道西环路康城花园一楼,3.96,99,73,4.22,3.97,3.7
火锅,罗湖区,深圳,清远一品鲜脆香鸡煲(巴登街店),巴登街埔尾新村,4.18,79,94,4.36,3.38,3.73
火锅,罗湖区,深圳,原味主张椰子鸡(翠竹路店),翠竹路1032号,4.1,104,1315,4.29,4.17,3.95
火锅,罗湖区,深圳,龙发鸡煲(IBC店),布心路3008号IBCMALL商场5层02-01铺,4.19,80,299,4.25,4.25,4.4
火锅,罗湖区,深圳,肥佬椰子鸡(文锦渡店),春风路锦星别墅C15号,3.59,127,369,3.94,3.35,3.45
火锅,罗湖区,深圳,华神火锅(向西店),向西村向西路40号向荣楼2楼,4.46,113,867,4.41,4.28,4.39
火锅,罗湖区,深圳,老刘家椰子鸡(红桂路店),红桂路2098号,4.06,95,173,4.2,3.71,3.8
火锅,罗湖区,深圳,佳泰牛肉海鲜火锅店,春风路置地逸轩首层A10号,4.38,84,487,4.57,4.03,4.07
火锅,罗湖区,深圳,千签锅会(东门店),人民北路美食街东门町广场3楼,3.85,66,102,3.98,4.15,4.18
火锅,罗湖区,深圳,顺德公·广东猪肚鸡专门店(kkmall店),红宝路80号,4.54,97,1367,4.57,4.25,4.4
火锅,罗湖区,深圳,论牛潮汕鲜牛肉火锅(罗湖店),南湖街道新南社区深南东路2011号万科深南广场二层28号-29号商铺,4.28,95,158,4.3,4.4,4.27
火锅,罗湖区,深圳,牛魔王汕头牛肉火锅(东园店),东园路55号,4.57,96,1960,4.63,4.29,4.27
火锅,罗湖区,深圳,原味主张椰子鸡(南园路店),南园路47号一1,4.12,89,566,4.25,4.25,4.16
火锅,罗湖区,深圳,四季麒麟荟海鲜火锅酒家,东门南路2020号太阳岛大厦一、二层,4.09,276,107,4.14,4.12,4.07
火锅,罗湖区,深圳,传统香辣蟹-海鲜锅(深圳总店),南园路45号一楼,3.86,108,1334,3.94,3.91,3.76
火锅,罗湖区,深圳,辣也重庆市井火锅(国贸店),嘉宾路2031号,3.73,88,604,3.85,4.24,3.9
私房菜,罗湖区,深圳,湘西风味特色小炒,莲塘村三巷12号,3.58,,1,3.58,3.58,3.56
私房菜,罗湖区,深圳,莲塘驿号私房菜,国威路117-3号,3.58,,,3.58,3.58,3.56
私房菜,罗湖区,深圳,香顺简味私家小厨,东门老街深南东路3020-7号,3.58,,,3.58,3.58,3.56
私房菜,罗湖区,深圳,九鼎健康私房菜,梧桐山望桐新路1号,3.58,57,,3.58,3.58,3.56
私房菜,罗湖区,深圳,湘公子私房菜(大望村),大望村542号大望村431,3.58,,,3.58,3.58,3.56
私房菜,罗湖区,深圳,东北私房菜,怡景路1016号,3.58,,,3.58,3.58,3.56
粤菜,宝安区,深圳,新宝兴本地菜,新安街道甲岸路宝城三十九区81栋1楼,4.32,91,134,4.44,4.13,3.98
粤菜,宝安区,深圳,品大自然醉鹅,宝安大道世盛工业园B栋1046,3.88,,2,3.88,3.88,3.88
粤菜,宝安区,深圳,旺阁渔村(石岩店),石岩镇宝石东路482号,4.06,86,352,4.34,4.15,4.19
粤菜,宝安区,深圳,皇盅石锅翅(宝安旗舰店),兴华二路新安湖公交站台旁,4.33,62,267,4.23,4.34,4.4
粤菜,宝安区,深圳,御景国际酒店中餐厅,流塘路75区流塘路200号御景国际酒店内6楼-8楼,4.29,86,188,4.32,4.57,4.34
粤菜,宝安区,深圳,新九龙海鲜酒楼,沙井镇环镇路辛养大厦1楼,3.95,91,135,3.97,4.1,3.83
粤菜,宝安区,深圳,唐潮码头(中洲店),创业二路89号中洲·πmallA区2层L246商铺,3.74,92,330,3.67,4.14,3.84
粤菜,宝安区,深圳,三记砂锅粥(坪洲总店),坪州地铁C出口，往人人乐100米,4.04,60,320,4.05,3.88,4
粤菜,宝安区,深圳,丰圆轩粤式茶楼(海雅店),新安街道建安一路76号一楼5#号商铺及二楼,4.07,78,903,4.03,4.53,4.02
粤菜,宝安区,深圳,百味馆(沙井京基百纳广场店),沙井街道办沙井路180号沙井京基百纳广场6层,4.11,104,238,4.35,4.62,4.34
粤菜,宝安区,深圳,伟记海鲜,盐田街盐田二村110号,3.84,58,67,3.93,3.87,3.97
